"province","raw_locality","school_count","sample_emis","normalized_suggestion","reviewer_decision"
"FS","MAPHODI TOWNSHIP","1","440203111","Maphodi Township","Maphodi Township"
"FS","Bethulie","1","440203134","Bethulie","Bethulie"
"FS","SPRINGFONTEIN","1","440203193","Springfontein","Springfontein"
"FS","Williamsville","1","440203228","Williamsville","Williamsville"
"FS","Williamstrip","1","440303021","Williamstrip","Williamstrip"
"FS","PERDEBERG","1","440404251","Perdeberg","Perdeberg"
"FS","R716 DENEYSVILLE ROAD","1","443611170","R716 Deneysville Road","R716 Deneysville Road"
"FS","HARASEBEI","1","441103256","Harasebei","Harasebei"
"FS","IPOPENG","1","441304186","Ipopeng","Ipopeng"
"FS","Relebohile","1","441304194","Relebohile","Relebohile"
"FS","FAURESMITH","1","441304220","Fauresmith","Fauresmith"
"FS","LUCKHOFF","1","441304246","Luckhoff","Luckhoff"
"FS","TEISESVILLE","1","441304247","Teisesville","Teisesville"
"FS","FRAYVILLE","1","441304253","Frayville","Frayville"
"FS","VILJOENSDRIFT","1","443611162","Viljoensdrift","Viljoensdrift"
"FS","RATANANG","1","442104188","Ratanang","Ratanang"
"FS","VILJOENSDRIF","1","443611161","Viljoensdrif","Viljoensdrif"
"FS","Sandershoogte","1","442104263","Sandershoogte","Sandershoogte"
"FS","ITUMELENG","1","442204126","Itumeleng","Itumeleng"
"FS","SCHONKENVILLE","1","443011262","Schonkenville","Schonkenville"
"FS","DITLHAKE LOC","1","442304131","Ditlhake Loc","Ditlhake Loc"
"FS","DITLHAKE","1","442304132","Ditlhake","Ditlhake"
"FS","KOFFIEFONTEIN","1","442304217","Koffiefontein","Koffiefontein"
"FS","DIAMANTHOOGTE","1","442304245","Diamanthoogte","Diamanthoogte"
"FS","Doornfontein","1","442304249","Doornfontein","Doornfontein"
"FS","Abrahamskraal Farm","1","443104062","Abrahamskraal Farm","Abrahamskraal Farm"
"FS","Plaas Ganskuil","1","443011203","Plaas Ganskuil","Plaas Ganskuil"
"FS","TUMAHOLE LOCATION","1","443011180","Tumahole Location","Tumahole Location"
"FS","PODING-TSE-ROLO","1","443203108","Poding Tse Rolo","Poding Tse Rolo"
"FS","PHILIPPOLIS","1","443203190","Philippolis","Philippolis"
"FS","BERGMANSHOOGTE","1","443203219","Bergmanshoogte","Bergmanshoogte"
"FS","GARIEPDAM","1","443203224","Gariepdam","Gariepdam"
"FS","Tumahole Location","1","443011173","Tumahole Location","Tumahole Location"
"FS","REDDERSBURG","1","443303199","Reddersburg","Reddersburg"
"FS","Wespark","1","442710367","Wespark","Wespark"
"FS","Mofulatshepe Location","1","443803112","Mofulatshepe Location","Mofulatshepe Location"
"FS","RIETPOORT","1","443803227","Rietpoort","Rietpoort"
"FS","SMITHFIELD","1","443803600","Smithfield","Smithfield"
"FS","MOREWAG","1","442506329","Morewag","Morewag"
"FS","Noordmanville","1","444103117","Noordmanville","Noordmanville"
"FS","ZASTRON","1","444803003","Zastron","Zastron"
"FS","Suidrand","1","442506328","Suidrand","Suidrand"
"FS","Boesmanskop","1","445203174","Boesmanskop","Boesmanskop"
"FS","PRESIDENSIA","1","442506321","Presidensia","Presidensia"
"FS","Gariepdam","1","445802265","Gariepdam","Gariepdam"
