"province","raw_locality","school_count","sample_emis","normalized_suggestion","reviewer_decision"
"WC","Kuils River Estate","1","100000054","Kuils River Estate","Kuils River Estate"
"WC","Zolani SP","1","127041104","Zolani Sp","Zolani Sp"
"WC","SUNNYDALE","1","100000446","Sunnydale","Sunnydale"
"WC","BURGUNDY","1","100000439","Burgundy","Burgundy"
"WC","Ashbury","1","127330795","Ashbury","Ashbury"
"WC","Panorama (Robertson)","1","128330620","Panorama (Robertson)","Panorama (Robertson)"
"WC","Dorpsig","1","128333026","Dorpsig","Dorpsig"
"WC","Meulstroom SP","1","129008171","Meulstroom Sp","Meulstroom Sp"
"WC","Wolseley SP","1","129312259","Wolseley Sp","Wolseley Sp"
"WC","Gouda SP","1","129330523","Gouda Sp","Gouda Sp"
"WC","Eversdal Heights","1","101310232","Eversdal Heights","Eversdal Heights"
"WC","RAILTON","1","100000437","Railton","Railton"
"WC","WITZENBURG","1","129338745","Witzenburg","Witzenburg"
"WC","SCOTTSDENE","1","100000435","Scottsdene","Scottsdene"
"WC","Chrismar","1","101310200","Chrismar","Chrismar"
"WC","Avian Park","1","130007986","Avian Park","Avian Park"
"WC","BRIDGETOWN","1","100000434","Bridgetown","Bridgetown"
"WC","Welgemoed","1","101309374","Welgemoed","Welgemoed"
"WC","Forest Village","1","100000432","Forest","Forest"
"WC","KAYA MANDI","1","100000428","Kaya Mandi","Kaya Mandi"
"WC","Langerug","1","130309378","Langerug","Langerug"
"WC","Roux Park","1","130309379","Roux Park","Roux Park"
"WC","Paglande","1","130309380","Paglande","Paglande"
"WC","Hospital Hill (Worcester)","1","130310263","Hospital Hill (Worcester)","Hospital Hill (Worcester)"
"WC","Vredelust","1","101309369","Vredelust","Vredelust"
"WC","Klipkop","1","101309336","Klipkop","Klipkop"
"WC","Parow North","1","101309313","Parow North","Parow North"
"WC","Lochnerhof","1","100000401","Lochnerhof","Lochnerhof"
"WC","Welgelegen1","1","101309312","Welgelegen1","Welgelegen1"
"WC","Hexpark","1","130330965","Hexpark","Hexpark"
"WC","Florian Park","1","130333344","Florian Park","Florian Park"
"WC","Kenever","1","101309272","Kenever","Kenever"
"WC","Myburgh Park","1","131007436","Myburgh Park","Myburgh Park"
"WC","Mykonos","1","131008155","Mykonos","Mykonos"
"WC","Langebaanweg SP","1","131309287","Langebaanweg Sp","Langebaanweg Sp"
"WC","Hopefield SP","1","131312226","Hopefield Sp","Hopefield Sp"
"WC","Eversdal A (Durbanville)","1","101309250","Eversdal A (Durbanville)","Eversdal A (Durbanville)"
"WC","Oudekraalfontein","1","131470171","Oudekraalfontein","Oudekraalfontein"
"WC","Langebaan SP1","1","131470252","Langebaan Sp1","Langebaan Sp1"
"WC","Peerless Park North","1","101309245","Peerless Park North","Peerless Park North"
"WC","Thalmen","1","101309243","Thalmen","Thalmen"
"WC","Papekuil Outspan","1","132008406","Papekuil Outspan","Papekuil Outspan"
"WC","Eversdal(Bellville)","1","101309242","Eversdal(bellville)","Eversdal(bellville)"
"WC","Riebeek-Kasteel SP","1","132309327","Riebeek Kasteel Sp","Riebeek Kasteel Sp"
"WC","Van Riebeeckstad","1","132309366","Van Riebeeckstad","Van Riebeeckstad"
"WC","Myrtledene","1","132310302","Myrtledene","Myrtledene"
"WC","Klipheuwel SP","1","132326011","Klipheuwel Sp","Klipheuwel Sp"
"WC","Kraaifontein East 1","1","100000037","Kraaifontein East 1","Kraaifontein East 1"
"WC","King George Park","1","100000329","King George Park","King George Park"
"WC","D'urbanvale","1","100000321","D'urbanvale","D'urbanvale"
"WC","Koringberg SP","1","132470228","Koringberg Sp","Koringberg Sp"
"WC","Parow Valley","1","101308207","Parow Valley","Parow Valley"
"WC","Esterhof SP","1","132470317","Esterhof Sp","Esterhof Sp"
"WC","Glenlily","1","101308206","Glenlily","Glenlily"
"WC","Riebeek-Wes SP","1","132470481","Riebeek Wes Sp","Riebeek Wes Sp"
"WC","Nuwedorp SP","1","132470562","Nuwedorp Sp","Nuwedorp Sp"
"WC","Greater Chatsworth SP","1","132470724","Greater Chatsworth Sp","Greater Chatsworth Sp"
"WC","Mamre SP","1","132470783","Mamre Sp","Mamre Sp"
"WC","Valmary Park","1","101308202","Valmary Park","Valmary Park"
"WC","Kalbaskraal SP","1","132476919","Kalbaskraal Sp","Kalbaskraal Sp"
"WC","Pella SP","1","132476994","Pella Sp","Pella Sp"
"WC","Abbotsdale SP","1","132477389","Abbotsdale Sp","Abbotsdale Sp"
"WC","Cape Metro NU2","1","132477486","Cape Metro Nu2","Cape Metro Nu2"
"WC","Kingswood Golf Estate","1","100000313","Kingswood Golf Estate","Kingswood Golf Estate"
"WC","Fisherhaven SP","1","100000828","Fisherhaven Sp","Fisherhaven Sp"
"WC","Velddrift SP","1","133312257","Velddrift Sp","Velddrift Sp"
"WC","Aurora SP","1","133312600","Aurora Sp","Aurora Sp"
"WC","Century City","1","100000311","Century City","Century City"
"WC","Eendekuil SP","1","133476323","Eendekuil Sp","Eendekuil Sp"
"WC","Goedverwacht SP","1","133476412","Goedverwacht Sp","Goedverwacht Sp"
"WC","Wittewater SP","1","133477613","Wittewater Sp","Wittewater Sp"
"WC","Elands Bay SP","1","133477702","Elands Bay Sp","Elands Bay Sp"
"WC","Ongegund","1","134008284","Ongegund","Ongegund"
"WC","Saldanha SP","1","134309337","Saldanha Sp","Saldanha Sp"
"WC","Sanlamhof","1","101008293","Sanlamhof","Sanlamhof"
"WC","Mabille Park","1","100000837","Mabille Park","Mabille Park"
"WC","The Crest","1","101008029","The Crest","The Crest"
"WC","Noordhoek","1","134470376","Noordhoek","Noordhoek"
"WC","Laingville","1","134470554","Laingville","Laingville"
"WC","White City","1","134477303","White City","White City"
"WC","Kliprug","1","134477311","Kliprug","Kliprug"
"WC","Steenberg?s Cove","1","134477346","Steenberg?s Cove","Steenberg?s Cove"
"WC","Doornkloof","1","135470279","Doornkloof","Doornkloof"
"WC","Old Place","1","100000036","Old Place","Old Place"
"WC","Oranjeville","1","136470082","Oranjeville","Oranjeville"
"WC","Lamberts Bay SP","1","136470465","Lamberts Bay Sp","Lamberts Bay Sp"
"WC","Graaffwater South","1","136476420","Graaffwater South","Graaffwater South"
"WC","Bellville Lot 3","1","101007970","Bellville Lot 3","Bellville Lot 3"
"WC","Sonstraal Heights","1","101007210","Sonstraal Heights","Sonstraal Heights"
"WC","Nuwerus SP","1","137312234","Nuwerus Sp","Nuwerus Sp"
"WC","Maskamsig","1","137340049","Maskamsig","Maskamsig"
"WC","Bitterfontein SP","1","137340359","Bitterfontein Sp","Bitterfontein Sp"
"WC","Kliprand SP","1","137340391","Kliprand Sp","Kliprand Sp"
"WC","Rietpoort SP","1","137346934","Rietpoort Sp","Rietpoort Sp"
"WC","Langeberg Hoogte","1","100000305","Langeberg Hoogte","Langeberg Hoogte"
"WC","Belgravia(Bellville)","1","101007208","Belgravia(bellville)","Belgravia(bellville)"
"WC","Lutzville SP","1","138312229","Lutzville Sp","Lutzville Sp"
"WC","Ebenhaesar SP","1","138340219","Ebenhaesar Sp","Ebenhaesar Sp"
"WC","Doringbaai SP","1","138347043","Doringbaai Sp","Doringbaai Sp"
"WC","Koekenaap SP","1","138347086","Koekenaap Sp","Koekenaap Sp"
"WC","Uitkyk","1","138347108","Uitkyk","Uitkyk"
"WC","Brackenfell South 1","1","100000250","Brackenfell South 1","Brackenfell South 1"
"WC","Bellair","1","101007175","Bellair","Bellair"
"WC","Vredenberg","1","101000829","Vredenberg","Vredenberg"
"WC","Wemmershoek","1","108470589","Wemmershoek","Wemmershoek"
"WC","Long Acres Country Estate","1","100000262","Long Acres Country Estate","Long Acres Country Estate"
"WC","New Town SP","1","139360155","New Town Sp","New Town Sp"
"WC","Restvale","1","139366080","Restvale","Restvale"
"WC","Beaufort West NU","1","139366129","Beaufort West Nu","Beaufort West Nu"
"WC","Bloemhof","1","101000830","Bloemhof","Bloemhof"
"WC","Matjiesfontein SP","1","140337307","Matjiesfontein Sp","Matjiesfontein Sp"
"WC","Laingsburg NU","1","140337331","Laingsburg Nu","Laingsburg Nu"
"WC","Murraysburg SP","1","141112238","Murraysburg Sp","Murraysburg Sp"
"WC","Rooivlakte SP","1","141440698","Rooivlakte Sp","Rooivlakte Sp"
"WC","North End (Prince Albert)","1","142360236","North End (Prince Albert)","North End (Prince Albert)"
"WC","Klaarstroom SP","1","142360317","Klaarstroom Sp","Klaarstroom Sp"
"WC","Bitterwater SP","1","142360376","Bitterwater Sp","Bitterwater Sp"
"WC","STIKLAND INDUSTRIA","1","100000742","Stikland Industria","Stikland Industria"
"WC","Oude Molen Village","1","100000029","Oude Molen","Oude Molen"
"WC","STRAND","1","100000844","Strand","Strand"
"WC","KNYSNA","1","100000850","Knysna","Knysna"
"WC","PLETTENBERG BAY","1","100000851","Plettenberg Bay","Plettenberg Bay"
"WC","STELLENBOSCH","1","100000854","Stellenbosch","Stellenbosch"
"WC","GEORGE","1","100000856","George","George"
"WC","SUNNINGDALE","1","100000860","Sunningdale","Sunningdale"
"WC","EERSTERIVIER","1","100000864","Eersterivier","Eersterivier"
"WC","SILVERSANDS","1","100000865","Silversands","Silversands"
"WC","KRAAIFONTEIN EAST","1","100000867","Kraaifontein East","Kraaifontein East"
"WC","MARTINVILLE","1","100000868","Martinville","Martinville"
"WC","DARLING","1","100000870","Darling","Darling"
"WC","LOERIE BUSINESS PARK   PAUL KRUGER STREET                                            7550""","1","100000872","Loerie Business Park   Paul Kruger Street                                            7550""","Loerie Business Park   Paul Kruger Street                                            7550"""
"WC","GERSHAM","1","100000873","Gersham","Gersham"
"WC","HEIDERAND","1","100000876","Heiderand","Heiderand"
"WC","VILLIERSDORP","1","100000877","Villiersdorp","Villiersdorp"
"WC","PLUMSTEAD","1","100000878","Plumstead","Plumstead"
